track_uri,name,artists_names,song_popularity,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,artists_popularities,artists_genres,artists_followers,predicted_mood
open.spotify.com/track/3G0yz3DZn3lfraledmBCT0,P.I.M.P.,50 Cent,77,2003-02-06,0.712,0.772,10.0,-3.024,0.0,0.346,0.0521,4.35e-06,0.0368,0.848,84.722,249480,4,84,east coast hip hop,10658572,energetic
open.spotify.com/track/4nva9EpKntUTs6CRSGBCn9,Just A Lil Bit,50 Cent,77,2005-03-03,0.489,0.692,1.0,-6.672,1.0,0.41,0.0322,0.00608,0.315,0.527,96.946,237707,4,84,east coast hip hop,10658572,energetic
open.spotify.com/track/1iRvhKiXRElIH2Uf4gd95P,Dueles,Jesse & Joy,77,2015-12-04,0.531,0.834,2.0,-3.944,1.0,0.052,0.277,0.0,0.131,0.526,142.026,247640,4,75,latin arena pop,7535648,energetic
open.spotify.com/track/4OwhwvKESFtuu06dTgct7i,Tiroteo - Remix,Marc Seguí,77,2021-04-01,0.75,0.522,9.0,-7.018,1.0,0.0293,0.282,0.0,0.0743,0.601,110.427,321556,4,66,rap espanol,102941,sad
open.spotify.com/track/1OOtq8tRnDM8kG2gqUPjAj,Beat It,Michael Jackson,77,2008-02-08,0.776,0.867,3.0,-3.704,0.0,0.0479,0.0495,7.92e-06,0.197,0.918,138.827,258040,4,83,pop,26686955,happy
open.spotify.com/track/57RA3JGafJm5zRtKJiKPIm,Are You Bored Yet? (feat. Clairo),Wallows,77,2019-03-22,0.682,0.683,8.0,-6.444,0.0,0.0287,0.156,2.32e-05,0.273,0.64,120.023,178000,4,72,indie pop,2510224,happy
open.spotify.com/track/4jTiyLlOJVJj3mCr7yfPQD,This Could Be Us,Rae Sremmurd,77,2015-01-06,0.732,0.69,0.0,-4.992,0.0,0.134,0.291,0.0,0.116,0.758,143.072,206307,4,74,hip hop,7107922,happy
open.spotify.com/track/5EWPGh7jbTNO2wakv8LjUI,Free Bird,Lynyrd Skynyrd,77,1973-01-01,0.249,0.834,0.0,-8.21,1.0,0.0577,0.0738,9.48e-05,0.0924,0.338,118.223,547107,4,74,album rock,4560775,happy
open.spotify.com/track/3LWay44eeYFEh27Gf1UA7J,Nunca Tristes (Me Vale Madre),RENEE,77,2022-11-23,0.726,0.544,2.0,-4.44,1.0,0.229,0.44,3.56e-05,0.124,0.613,178.117,204827,4,63,urbano mexicano,52304,calm
open.spotify.com/track/2GQclWZHwE4fMdqShvOPWU,Ojos Marrones - Con Sebastián Yatra,Lasso,77,2022-08-24,0.787,0.662,8.0,-4.285,0.0,0.0372,0.0648,0.0,0.133,0.79,119.983,198880,4,71,latin pop,581844,happy
open.spotify.com/track/47sq83n5WN22ZzYnGn8aTy,Mahika,Adie,77,2022-05-11,0.635,0.451,7.0,-7.406,1.0,0.0391,0.742,0.0,0.139,0.601,81.976,201951,4,69,pop,1657276,calm
open.spotify.com/track/7uoFMmxln0GPXQ0AcCBXRq,Snowman,Sia,77,2018-11-01,0.716,0.512,1.0,-6.257,1.0,0.0331,0.483,0.0,0.0928,0.326,104.957,165907,3,85,australian dance,25954076,sad
open.spotify.com/track/5M4yti0QxgqJieUYaEXcpw,Eventually,Tame Impala,77,2015-07-17,0.424,0.615,9.0,-6.217,0.0,0.0325,0.0158,0.000389,0.0844,0.155,77.935,318591,4,82,australian psych,6397238,sad
open.spotify.com/track/266Vb7ItE3o1q8HdJ9QOvn,Verbatim,Mother Mother,77,2007-05-08,0.827,0.58,7.0,-6.809,1.0,0.327,0.309,0.0,0.148,0.492,78.011,168320,4,74,vancouver indie,3323515,calm
open.spotify.com/track/60iSKGrGazRzICtMjADNSM,Hold Me While You Wait,Lewis Capaldi,77,2019-05-17,0.688,0.53,11.0,-5.507,1.0,0.0333,0.443,0.0,0.0995,0.162,106.958,205687,4,83,pop,10758291,sad
open.spotify.com/track/6BQrmjAgPfPTwILoFEK3Hd,I Wish you Roses,Kali Uchis,77,2023-01-19,0.467,0.624,10.0,-8.511,0.0,0.0508,0.143,0.000899,0.145,0.31,141.889,225947,4,86,colombian pop,3977381,calm
open.spotify.com/track/7HW5WIw7ZgZORCzUxv5gW5,Don't Go Breaking My Heart,Elton John,77,1975-10-24,0.729,0.844,5.0,-8.824,1.0,0.0344,0.149,2.87e-06,0.0604,0.777,131.459,275440,4,84,glam rock,11304400,happy
open.spotify.com/track/7GNRUsU3M4XNDDB9xle5Dz,That That (prod. & feat. SUGA of BTS),PSY,77,2022-04-29,0.905,0.962,4.0,-3.197,1.0,0.0856,0.0299,0.0,0.0272,0.906,129.969,174647,4,67,k-pop,1618361,happy
open.spotify.com/track/7hU3IHwjX150XLoTVmjD0q,MONEY,LISA,77,2021-09-10,0.831,0.554,1.0,-9.998,0.0,0.218,0.161,6.12e-05,0.152,0.396,140.026,168228,4,72,k-pop,4242282,calm
open.spotify.com/track/3Zwu2K0Qa5sT6teCCHPShP,Thnks fr th Mmrs,Fall Out Boy,77,2007-01-01,0.459,0.891,10.0,-5.057,0.0,0.0623,0.00511,0.0,0.106,0.588,154.837,203507,4,82,emo,9920864,energetic
open.spotify.com/track/1TweDM3JC49LNeelLVg3yX,Used (feat. Don Toliver),SZA,77,2022-12-09,0.734,0.689,10.0,-6.454,0.0,0.0871,0.532,8.47e-05,0.322,0.705,149.579,70160,4,93,pop,11705818,calm
open.spotify.com/track/6imjJij6aCM0IbbODUzJQn,Kickstart My Heart,Mötley Crüe,77,1989-09-01,0.465,0.977,7.0,-3.839,0.0,0.175,0.00111,0.00298,0.201,0.233,89.535,284027,4,73,glam metal,4541021,energetic
open.spotify.com/track/6PX5CRJFn24G3cypjNO6yw,Work With My Love,Alok,77,2023-01-13,0.618,0.848,6.0,-4.329,0.0,0.0574,0.0028,0.000714,0.302,0.639,123.967,150484,4,80,electro house,12089932,happy
open.spotify.com/track/0oWraSo5ASJ0h1BEagTyEw,Hold My Hand,Lady Gaga,77,2022-05-03,0.519,0.617,7.0,-4.287,1.0,0.0313,0.0387,0.0,0.401,0.222,147.708,225300,3,87,art pop,25849277,sad
open.spotify.com/track/0WQiDwKJclirSYG9v5tayI,There Is a Light That Never Goes Out - 2011 Remaster,The Smiths,77,1986-06-16,0.523,0.769,4.0,-5.855,1.0,0.0269,0.04,0.0,0.136,0.876,136.162,244587,4,77,madchester,3993059,happy
open.spotify.com/track/1b0aDgrG775i4sPQgJGmkU,Tak Ingin Usai,Keisya Levronka,77,2022-05-13,0.49,0.398,0.0,-7.712,1.0,0.0266,0.815,0.000187,0.114,0.136,129.772,278500,3,65,indonesian pop,2204756,sad
open.spotify.com/track/2g6tReTlM2Akp41g0HaeXN,Die Hard,Kendrick Lamar,77,2022-05-13,0.775,0.736,1.0,-8.072,0.0,0.247,0.319,0.00116,0.127,0.362,100.988,239027,4,90,conscious hip hop,23452388,calm
open.spotify.com/track/0O45fw2L5vsWpdsOdXwNAR,SexyBack (feat. Timbaland),Justin Timberlake,77,2006-09-12,0.967,0.583,7.0,-5.562,0.0,0.0789,0.0584,0.0,0.0519,0.964,117.0,242733,4,81,dance pop,12775487,happy
open.spotify.com/track/4HwDCXsMBC7SUdp2WT4MZP,Into It,Chase Atlantic,77,2017-10-04,0.518,0.572,10.0,-6.706,0.0,0.0416,0.0503,2.41e-05,0.129,0.291,130.053,196767,4,80,pop,4710516,energetic
open.spotify.com/track/00Blm7zeNqgYLPtW6zg8cj,One Right Now (with The Weeknd),Post Malone,77,2021-11-05,0.687,0.781,1.0,-4.806,1.0,0.053,0.0361,0.0,0.0755,0.688,97.014,193507,4,89,dfw rap,40179245,energetic
open.spotify.com/track/7dT9D6117e5DbhnKxDLNW9,Colapso,Kevin Kaarl,77,2019-02-28,0.544,0.216,7.0,-17.237,1.0,0.0402,0.922,0.311,0.112,0.145,75.004,235471,4,76,indie triste,4998024,calm
open.spotify.com/track/1veHwv1HPwzOvlhs5jPxeP,blame's on me,Alexander Stewart,77,2022-12-09,0.306,0.121,1.0,-17.118,0.0,0.0396,0.863,0.0,0.167,0.238,159.08,138375,3,65,alt z,546549,calm
open.spotify.com/track/1PDP7mLiAMwhfmgIwzhOm2,Yebba’s Heartbreak,Drake,77,2021-09-03,0.476,0.161,8.0,-11.665,0.0,0.0407,0.967,0.0381,0.109,0.0908,119.614,133763,4,97,canadian hip hop,73660940,calm
open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m,Con Calma,Daddy Yankee,77,2019-01-24,0.737,0.86,8.0,-2.652,0.0,0.0593,0.11,1.94e-06,0.0574,0.656,93.989,193227,4,88,latin hip hop,32151557,energetic
open.spotify.com/track/09gysnJpfQ3ublBmJDfcEC,SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy),Amaarae,77,2021-09-16,0.87,0.523,1.0,-8.052,0.0,0.0602,0.433,2.07e-05,0.113,0.319,110.02,204764,4,66,afro r&b,157952,calm
open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA,Play Date,Melanie Martinez,77,2015-08-14,0.68,0.729,5.0,-5.077,1.0,0.0475,0.612,0.0,0.224,0.446,123.97,179867,4,85,alt z,16920854,happy
open.spotify.com/track/7w5AOd6HrDIHewHfpABEss,Wicked Game,Chris Isaak,77,1989-06-13,0.663,0.296,9.0,-18.09,1.0,0.0294,0.68,0.00837,0.0879,0.359,112.306,289067,4,66,mellow gold,402722,sad
open.spotify.com/track/28n8z9IQKyjMPxmvYMBqZa,The Kind of Love We Make,Luke Combs,77,2022-06-17,0.608,0.745,1.0,-4.13,1.0,0.0277,0.0226,6.47e-06,0.0942,0.464,102.025,224427,4,86,contemporary country,8248407,energetic
open.spotify.com/track/7ACxUo21jtTHzy7ZEV56vU,Crazy Train,Ozzy Osbourne,77,2020-09-18,0.454,0.913,9.0,-4.008,1.0,0.107,0.408,0.000271,0.248,0.521,137.688,293183,4,73,album rock,4703859,energetic
open.spotify.com/track/4Yf5bqU3NK4kNOypcrLYwU,Faint,Linkin Park,77,2003-03-24,0.554,0.978,4.0,-3.554,1.0,0.131,0.111,0.0,0.0731,0.594,135.095,162600,4,87,alternative metal,23069480,energetic
open.spotify.com/track/0UFDKFqW2oGspYeYqo9wjA,Bleed It Out,Linkin Park,77,2007-05-14,0.529,0.967,1.0,-3.647,0.0,0.0508,0.114,0.0,0.61,0.596,140.127,166373,4,87,alternative metal,23069480,energetic
open.spotify.com/track/2M9ro2krNb7nr7HSprkEgo,Fast Car,Tracy Chapman,77,1988-04-05,0.711,0.292,4.0,-15.523,0.0,0.037,0.313,0.0,0.131,0.194,103.951,296800,4,70,folk,1436040,sad
open.spotify.com/track/7lvDsmTRXFE3dK4OjvRiWB,Pasoori,Shae Gill,77,2022-02-07,0.714,0.596,11.0,-6.206,0.0,0.043,0.0657,0.0,0.0625,0.669,91.991,224147,4,62,,677326,happy
open.spotify.com/track/6IwKcFdiRQZOWeYNhUiWIv,No One,Alicia Keys,77,2007-11-09,0.644,0.549,1.0,-5.415,0.0,0.0285,0.0209,8.85e-06,0.134,0.167,90.04,253813,4,79,hip pop,10575209,sad
open.spotify.com/track/7CiDwKE62N6ey3LyG6s7xc,In My Room,Chance Peña,77,2022-05-06,0.408,0.338,4.0,-13.626,1.0,0.0431,0.521,0.000639,0.0732,0.1,133.943,177609,3,66,indie folk,82047,calm
open.spotify.com/track/698eQRku24PIYPQPHItKlA,She Got the Best of Me,Luke Combs,77,2018-06-01,0.533,0.907,11.0,-3.793,1.0,0.0406,0.0292,0.0,0.386,0.7,150.99,183160,4,86,contemporary country,8248407,happy
open.spotify.com/track/1wb4P4F0sxAQ2KXrRvsx6n,You're Still The One,Shania Twain,77,1997-11-04,0.585,0.494,3.0,-8.751,1.0,0.0353,0.363,0.0,0.0886,0.634,133.822,212200,4,75,canadian country,2866431,calm
open.spotify.com/track/3NZJlJemX3mzjf56MqC5ML,Forever,Chris Brown,77,2008-04-29,0.672,0.82,11.0,-4.456,1.0,0.0459,0.0368,0.000188,0.184,0.438,120.005,278573,4,89,dance pop,19062148,energetic
open.spotify.com/track/70yszWsLJvNZuZwaHNMROf,PANDORA,MAVE:,77,2023-01-25,0.644,0.945,9.0,-2.436,1.0,0.123,0.0204,0.000133,0.328,0.759,149.986,196827,4,61,,84945,energetic
open.spotify.com/track/5RobAV5ROH5KARimi7n3cO,messy in heaven,venbee,77,2022-09-23,0.62,0.837,8.0,-4.356,0.0,0.13,0.128,0.000242,0.242,0.433,172.081,170438,4,64,,41502,happy
open.spotify.com/track/3cfOd4CMv2snFaKAnMdnvK,All Star,Smash Mouth,77,1999-06-08,0.731,0.867,11.0,-5.881,1.0,0.032,0.0395,0.0,0.0861,0.776,104.019,200373,4,66,alternative rock,938136,happy
open.spotify.com/track/754kgU5rWscRTfvlsuEwFp,Kiss Me,Sixpence None The Richer,77,1997-11-22,0.526,0.749,3.0,-6.964,1.0,0.0283,0.023,1.76e-06,0.0692,0.421,99.982,208680,4,64,neo mellow,434114,energetic
open.spotify.com/track/2BJSMvOGABRxokHKB0OI8i,Shoota (feat. Lil Uzi Vert),Playboi Carti,77,2018-05-11,0.673,0.649,1.0,-8.433,0.0,0.196,0.188,0.0,0.122,0.47,153.075,153800,4,84,atl hip hop,7874546,calm
open.spotify.com/track/7Ewz6bJ97vUqk5HdkvguFQ,Heaven,Bryan Adams,77,1984-11-05,0.382,0.589,9.0,-7.315,0.0,0.0267,0.0465,0.0,0.122,0.335,140.059,243360,4,76,canadian pop,3058807,sad
open.spotify.com/track/4eHbdreAnSOrDDsFfc4Fpm,I Will Always Love You,Whitney Houston,77,1992-11-17,0.332,0.214,4.0,-12.518,1.0,0.0349,0.845,5.62e-06,0.0839,0.11,67.531,271093,4,78,dance pop,9061239,sad
open.spotify.com/track/10zz9RZt9DnqcxNWksRNrx,怪獣の花唄,Vaundy,77,2020-05-27,0.425,0.939,2.0,-3.498,1.0,0.054,0.00361,0.0,0.331,0.638,150.015,224806,4,75,j-pop,1454874,energetic
open.spotify.com/track/009ImBOrIUlWgla8U05RAC,Unconditionally,Katy Perry,77,2013-01-01,0.432,0.725,7.0,-4.862,1.0,0.0431,0.00273,0.0,0.208,0.353,128.902,228879,4,86,dance pop,26145315,energetic
open.spotify.com/track/6WkJ2OK163XXS2oARUC9JM,Dancin (feat. Luvli) - Krono Remix,Aaron Smith,77,2014-11-07,0.72,0.741,10.0,-6.529,0.0,0.0287,0.101,1.41e-05,0.289,0.357,119.896,198053,4,66,chicago house,277700,happy
open.spotify.com/track/3goSVuTt3fDYDP6kRnFwuL,Take A Bow,Rihanna,77,2008-06-02,0.697,0.467,9.0,-7.536,1.0,0.0715,0.248,0.0,0.0941,0.572,82.082,229413,4,92,barbadian pop,54178114,calm
open.spotify.com/track/6LOZws7T3jqZz78unPgFF9,Dead To Me,Kali Uchis,77,2018-04-06,0.675,0.761,4.0,-4.469,0.0,0.0466,0.432,0.0,0.102,0.428,119.001,199506,4,86,colombian pop,3977381,energetic
open.spotify.com/track/0pfP5XgWsu3uDB6NygGBEq,Push Up - Original Mix,Creeds,77,2022-12-21,0.713,0.93,7.0,-6.567,1.0,0.0783,0.053,0.858,0.0669,0.594,160.046,240000,4,63,,26222,energetic
open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G,FRIENDS,Marshmello,77,2018-02-09,0.626,0.88,9.0,-2.384,0.0,0.0504,0.205,0.0,0.128,0.534,95.079,202621,4,85,brostep,34984450,energetic
open.spotify.com/track/6jhB0WW148mVOX7VuV2ga0,AGUARDIENTE,Myke Towers,77,2023-03-09,0.865,0.785,4.0,-4.132,0.0,0.12,0.0465,3.51e-06,0.11,0.36,92.027,167175,4,89,reggaeton,10903110,energetic
open.spotify.com/track/3WUyu94psXrYV6HZbXgcFA,Rover,KAI,77,2023-03-13,0.629,0.806,1.0,-2.034,0.0,0.201,0.0212,0.000487,0.0955,0.545,186.022,174507,4,71,k-pop,964086,energetic
open.spotify.com/track/7eBpUuPnDTfbeP1P4P93CS,Fighting (Feat. Lee Young Ji),BSS,77,2023-02-06,0.707,0.86,11.0,-2.935,0.0,0.191,0.103,0.0,0.0989,0.922,152.026,204467,4,65,k-pop,264901,energetic
open.spotify.com/track/4YF13O2n16dcTyGgVmiGvN,Llorar y Llorar - con Carin Leon,Mau y Ricky,77,2022-05-31,0.62,0.436,10.0,-8.108,1.0,0.213,0.554,0.0,0.0891,0.368,172.854,169705,3,73,latin pop,6296172,calm
open.spotify.com/track/7o2CTH4ctstm8TNelqjb51,Sweet Child O' Mine,Guns N' Roses,77,1987-07-21,0.454,0.91,6.0,-7.766,1.0,0.0448,0.0866,0.0996,0.116,0.629,125.116,354520,4,81,glam metal,28281743,happy
open.spotify.com/track/2QWEMqQMJR1KDf6hDjJOs6,Arson,j-hope,77,2022-07-15,0.938,0.798,1.0,-3.998,1.0,0.103,0.00813,7.03e-05,0.146,0.265,99.992,159762,4,78,k-pop,14209566,energetic
open.spotify.com/track/6jdwbcH788txYS6Doy1F1j,Step Back!,1nonly,77,2022-09-02,0.783,0.89,1.0,-5.995,1.0,0.2,0.185,0.00417,0.0969,0.437,127.996,150675,4,74,aesthetic rap,778795,energetic
open.spotify.com/track/4UKCKdYiLN6IMA5ZESUTL7,the remedy for a broken heart (why am I so in love),XXXTENTACION,77,2018-03-16,0.699,0.304,1.0,-11.192,1.0,0.0993,0.779,0.000993,0.137,0.271,119.705,160184,4,88,emo rap,41056818,calm
open.spotify.com/track/1foMv2HQwfQ2vntFf9HFeG,Rhinestone Eyes,Gorillaz,77,2010-03-03,0.676,0.703,8.0,-5.815,0.0,0.0302,0.0869,0.000687,0.0463,0.852,92.761,200173,4,84,alternative hip hop,10267756,happy
open.spotify.com/track/4pvb0WLRcMtbPGmtejJJ6y,exile (feat. Bon Iver),Taylor Swift,77,2020-07-24,0.298,0.38,6.0,-8.426,1.0,0.0287,0.778,5.62e-05,0.11,0.152,75.602,285634,4,100,pop,71194980,sad
open.spotify.com/track/4pbJqGIASGPr0ZpGpnWkDn,We Will Rock You - Remastered 2011,Queen,77,1977-10-28,0.692,0.497,2.0,-7.316,1.0,0.119,0.676,0.0,0.259,0.475,81.308,122067,4,86,classic rock,46019375,calm
open.spotify.com/track/0W6I02J9xcqK8MtSeosEXb,Get Into It (Yuh),Doja Cat,77,2021-06-25,0.912,0.655,8.0,-6.029,0.0,0.162,0.315,3.39e-05,0.0894,0.793,91.942,138293,4,87,dance pop,24974244,happy
open.spotify.com/track/7x8dCjCr0x6x2lXKujYD34,The Pretender,Foo Fighters,77,2007-09-25,0.433,0.959,9.0,-4.04,1.0,0.0431,0.000917,0.0,0.028,0.365,172.984,269373,4,79,alternative metal,10806631,energetic
open.spotify.com/track/4rHZZAmHpZrA3iH5zx8frV,Mirrors,Justin Timberlake,77,2013-03-15,0.574,0.512,5.0,-6.664,0.0,0.0503,0.234,0.0,0.0946,0.512,76.899,484147,4,81,dance pop,12775487,sad
open.spotify.com/track/4ZxOuNHhpyOj4gv52MtQpT,As If It's Your Last,BLACKPINK,77,2017-06-22,0.786,0.852,8.0,-2.687,1.0,0.0813,0.0687,0.0,0.0759,0.455,125.036,213264,4,87,k-pop,39215712,energetic
open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da,After Party,Don Toliver,77,2020-03-13,0.629,0.692,5.0,-8.045,1.0,0.0376,0.00981,0.331,0.603,0.453,162.948,167916,4,85,rap,2740292,calm
open.spotify.com/track/2UW7JaomAMuX9pZrjVpHAU,La Bebe - Remix,Yng Lvcas,77,2023-03-17,0.812,0.479,2.0,-5.678,0.0,0.333,0.213,1.21e-06,0.0756,0.559,169.922,234353,4,78,urbano latino,32910,calm
open.spotify.com/track/7N3PAbqfTjSEU1edb2tY8j,Jump - 2015 Remaster,Van Halen,77,1984-01-04,0.572,0.835,0.0,-6.219,1.0,0.0317,0.171,0.000377,0.0702,0.795,129.981,241600,4,73,album rock,5330058,happy
open.spotify.com/track/5Fh9fyHRnSwKLo4asG6fEX,La Fórmula,Maluma,77,2023-02-01,0.574,0.925,8.0,-3.729,0.0,0.0648,0.407,0.0,0.259,0.905,95.738,267017,4,85,reggaeton,33547006,happy
open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,ROCKSTAR (feat. Roddy Ricch),DaBaby,77,2020-04-17,0.746,0.69,11.0,-7.956,1.0,0.164,0.247,0.0,0.101,0.497,89.977,181733,4,82,north carolina hip hop,10679121,calm
open.spotify.com/track/0AoBY2Y3qs6dtGgOD6c91N,Alone,Rihanna,77,2022-11-11,0.6,0.659,4.0,-7.264,0.0,0.0542,0.176,0.0,0.111,0.307,89.955,221747,4,92,barbadian pop,54178114,energetic
open.spotify.com/track/1vvNmPOiUuyCbgWmtc6yfm,My Way,Calvin Harris,77,2016-09-16,0.818,0.913,4.0,-3.06,0.0,0.0426,0.093,3.69e-05,0.161,0.536,119.986,219160,4,87,dance pop,23290302,energetic
open.spotify.com/track/4vzJrkfHbCGaodPA5RY5BV,Loading,Central Cee,77,2021-03-12,0.85,0.68,3.0,-6.18,0.0,0.338,0.732,0.0,0.0964,0.694,144.006,173333,1,82,melodic drill,2799063,happy
open.spotify.com/track/2GYHyAoLWpkxLVa4oYTVko,Alors on danse - Radio Edit,Stromae,77,2010-01-01,0.791,0.59,1.0,-9.206,0.0,0.0793,0.0994,0.00203,0.065,0.714,119.951,206067,4,74,belgian pop,2932544,happy
open.spotify.com/track/0puf9yIluy9W0vpMEUoAnN,Bang Bang,Jessie J,77,2014-10-14,0.706,0.786,0.0,-3.417,0.0,0.091,0.26,0.0,0.38,0.751,150.028,199387,4,72,dance pop,11042419,energetic
open.spotify.com/track/11LmqTE2naFULdEP94AUBa,Heart-Shaped Box,Nirvana,77,1993-09-21,0.256,0.641,1.0,-10.283,1.0,0.0552,0.199,0.0329,0.0853,0.382,203.006,281160,4,82,grunge,17281704,calm
open.spotify.com/track/1V6gIisPpYqgFeWbMLI0bA,Heart Attack,Demi Lovato,77,2013-01-01,0.504,0.785,8.0,-4.802,1.0,0.104,0.0738,0.0,0.239,0.502,173.968,210840,4,80,dance pop,24604347,energetic
open.spotify.com/track/2DEZmgHKAvm41k4J3R2E9Y,Safaera,Bad Bunny,77,2020-02-29,0.607,0.829,2.0,-4.074,1.0,0.379,0.0103,0.0,0.107,0.685,96.172,295177,4,98,reggaeton,67091189,energetic
open.spotify.com/track/7LRMbd3LEoV5wZJvXT1Lwb,T.N.T.,AC/DC,77,1976-05-14,0.754,0.759,9.0,-5.218,1.0,0.302,0.153,0.000108,0.101,0.435,126.366,214667,4,82,australian rock,26106234,energetic
open.spotify.com/track/78lgmZwycJ3nzsdgmPPGNx,Immigrant Song - Remaster,Led Zeppelin,77,1970,0.564,0.932,11.0,-10.068,1.0,0.0554,0.013,0.169,0.349,0.619,112.937,146250,4,78,album rock,13229245,happy
open.spotify.com/track/1mlGScrDQqHqmhdIqE8MmA,Besos En Guerra,Morat,77,2018-10-25,0.69,0.973,2.0,-3.588,1.0,0.0492,0.126,0.0,0.101,0.772,143.957,231533,4,84,colombian pop,8486070,happy
open.spotify.com/track/2tFwfmceQa1Y6nRPhYbEtC,CÓMO SE SIENTE - Remix,Jhayco,77,2020-05-09,0.807,0.606,3.0,-8.871,0.0,0.088,0.0946,0.0,0.119,0.304,92.988,227520,4,82,reggaeton,981066,calm
open.spotify.com/track/68HocO7fx9z0MgDU0ZPHro,Every Summertime,NIKI,77,2021-08-10,0.628,0.676,6.0,-4.227,1.0,0.0424,0.393,6.94e-05,0.0978,0.723,78.996,215687,4,75,indonesian r&b,2437868,energetic
open.spotify.com/track/6ZYxNjuAU9Vy3VtF6W1dtE,We Rollin,Shubh,77,2021-09-09,0.82,0.504,4.0,-9.113,0.0,0.141,0.261,7e-06,0.104,0.275,85.016,199206,4,74,punjabi hip hop,1206286,calm
open.spotify.com/track/4UDmDIqJIbrW0hMBQMFOsM,Stayin' Alive,Various Artists,77,1977-12-13,0.707,0.535,10.0,-19.793,0.0,0.0436,0.113,0.00615,0.0884,0.641,103.644,92867,4,0,,1873341,calm
open.spotify.com/track/3a3dQOO19moXPeTt2PomoT,What You Heard,Sonder,77,2019-02-22,0.429,0.371,2.0,-9.017,0.0,0.0327,0.546,5.71e-06,0.104,0.135,137.134,238242,4,70,r&b,588946,sad
open.spotify.com/track/0lx2cLdOt3piJbcaXIV74f,willow,Taylor Swift,77,2020-12-11,0.392,0.574,7.0,-9.195,1.0,0.17,0.833,0.00179,0.145,0.529,81.112,214707,4,100,pop,71194980,calm
open.spotify.com/track/1FlL8ycld6uVDDyhV7P5FA,Cúrame,Rauw Alejandro,77,2021-12-10,0.765,0.625,9.0,-3.599,0.0,0.0548,0.584,0.00111,0.112,0.262,102.101,164706,4,91,puerto rican pop,16261027,sad
open.spotify.com/track/4EWBhKf1fOFnyMtUzACXEc,Pluto Projector,Rex Orange County,77,2019-10-25,0.379,0.219,5.0,-11.196,1.0,0.0307,0.707,0.000691,0.118,0.188,79.786,267520,4,78,bedroom pop,5226334,sad
open.spotify.com/track/2gZUPNdnz5Y45eiGxpHGSc,POWER,Kanye West,77,2010-11-22,0.542,0.914,0.0,-4.747,0.0,0.113,0.0161,0.0,0.744,0.576,153.993,292093,4,91,chicago rap,19690011,energetic
open.spotify.com/track/1Y62KpDaP5MEL43ZcI6IaG,SIN SEÑAL,Quevedo,77,2022-07-22,0.822,0.851,11.0,-3.314,0.0,0.0422,0.333,0.00792,0.105,0.749,117.992,185085,4,89,rap canario,1556300,happy
open.spotify.com/track/6wpGqhRvJGNNXwWlPmkMyO,I Still Haven't Found What I'm Looking For,U2,77,1987-03-03,0.564,0.774,1.0,-9.424,1.0,0.0368,0.0135,0.00191,0.0861,0.657,100.894,277477,4,80,irish rock,10930205,happy
open.spotify.com/track/4skuEIloXWuxxgekKupkEH,Tu Falta De Querer,Mon Laferte,77,2015-08-21,0.394,0.475,10.0,-7.935,1.0,0.028,0.0251,0.00749,0.112,0.441,129.995,278547,3,75,latin alternative,5500703,sad
open.spotify.com/track/5902W4uHWzhtOff1UK7the,When I’m Gone (with Katy Perry),Alesso,77,2021-12-29,0.685,0.886,0.0,-4.179,1.0,0.034,0.028,0.0,0.481,0.615,125.034,161267,4,76,dance pop,3925667,happy
open.spotify.com/track/0Qr61NXlyAeQaADO5xn3rI,Cry,Cigarettes After Sex,77,2019-10-25,0.409,0.399,7.0,-10.456,1.0,0.0275,0.763,0.654,0.112,0.161,142.823,256800,4,83,ambient pop,6711220,calm
open.spotify.com/track/34ZAzO78a5DAVNrYIGWcPm,Shirt,SZA,77,2022-10-28,0.824,0.453,3.0,-9.604,0.0,0.0968,0.146,0.0273,0.0896,0.552,119.959,181831,4,93,pop,11705818,calm
open.spotify.com/track/1oew3nFNY3vMacJAsvry0S,Me And My Broken Heart,Rixton,77,2014-01-01,0.545,0.783,5.0,-4.261,0.0,0.0345,0.00489,0.0,0.132,0.551,174.084,193733,4,62,dance pop,746401,happy
open.spotify.com/track/3DK6m7It6Pw857FcQftMds,Runaway,Kanye West,77,2010-11-22,0.374,0.568,1.0,-3.825,0.0,0.109,0.219,0.00219,0.513,0.111,84.733,547733,4,91,chicago rap,19690011,sad
open.spotify.com/track/1vxw6aYJls2oq3gW0DujAo,Crazy,Gnarls Barkley,77,2006-04-24,0.855,0.587,8.0,-4.589,1.0,0.0336,0.0505,0.00714,0.105,0.64,111.97,177466,4,65,atl hip hop,482302,happy
open.spotify.com/track/51NFxnQvaosfDDutk0tams,bellyache,Billie Eilish,77,2017-02-24,0.695,0.573,4.0,-8.597,0.0,0.106,0.46,0.0734,0.482,0.408,99.939,179172,4,89,art pop,78663825,calm
